movieId,title,imdbId,date,plot,g_adventure,g_animation,g_children,g_comedy,g_fantasy,g_romance,g_action,g_crime,g_thriller,g_drama,g_horror,g_mystery,g_sci-fi,g_war,g_musical,g_imax,g_documentary,g_western,g_film-noir,g_(no,g_genres,g_listed),d_johnlasseter,d_joejohnston,d_howarddeutch,d_charlesshyer,d_michaelmann,d_sydneypollack,d_peterhyams,d_martincampbell,d_robreiner,d_melbrooks,d_oliverstone,d_rennyharlin,d_martinscorsese,d_anglee,d_allisonanders,d_alexandrerockwell,d_robertrodriguez,d_quentintarantino,d_chuckjones,d_steveoedekerk,a_tomhanks,a_timallen,a_donrickles,a_jimvarney,a_wallaceshawn,a_johnratzenberger,a_anniepotts,a_johnmorris,a_erikvondetten,a_lauriemetcalf,a_r.leeermey,a_sarahrayne,a_pennjillette,a_jackangel,a_spenceraste,a_gregberg,a_lisabradley,a_kendallcunningham,a_debiderryberry,a_codydorkin
2513,pet sematary ,98084,1989,"eager to start afresh, the young doctor, louis creed, and his family--his wife, rachel, their daughter, ellie, and their three-year-old toddler, gage--move to their new home in the small rural town of ludlow, maine, alarmingly close to a busy highway. however, after the inadvertent death of rachel's cherished tomcat in an awful accident, reluctantly, a desperate louis will take his friendly neighbour's advice to bury it in an ancient micmac graveyard: a mystical burial ground imbued with alleged reanimating powers. now, despite the terrible results and the insistent warnings from a recently deceased, tragedy-stricken louis has no other choice but to go back to the indian cemetery, in high hopes that, this time, things will be different. nevertheless, can the dead truly return from the grave?",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2517,christine ,85333,1983,"in 1957, in detroit, a red plymouth fury is built and is the cause of two accidents, one of them fatal, still in the assembly line. twenty-one years later, the outcast and bullied nerd arnold ""arnie"" cunningham is getting a ride with his best and only friend dennis guilder and he sees the wrecked car for sale in a garden. arnie immediately falls in love with the car. the car was given the name christine by its first owner. he brings the car to a repair shop of the despicable will darnell and works hard to restore the classic car. while he works in the restoration, he changes his personality to a cocky teenager and he dates the most beautiful girl in the high-school, leigh cabot. soon arnie becomes selfish and jealous of the supernatural christine that kills everyone that is a threat to them.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2518,night shift ,84412,1982,"a nebbish of a morgue attendant gets shunted back to the night shift where he is shackled with an obnoxious neophyte partner who dreams of the ""one great idea"" for success. his life takes a bizarre turn when a prostitute neighbour complains about the loss of her pimp. his partner, upon hearing the situation, suggests that they fill that opening themselves using the morgue at night as their brothel. against his better judgement, he gets talked into the idea, only to find that it's more than his boss that has objections to this bit of entrepreneurship.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2527,westworld ,70909,1973,"an amusement park for rich vacationers, it provides its customers a way to live out their fantasies through the use of robots that provide anything they want. two of the vacationers choose a wild west adventure. however, after a computer breakdown, they find that they are now being stalked by a rogue robot gunslinger.",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,logan's run ,74812,1976,"it's 2274, and on the surface, it all seems to be an idyllic society. living in a city within an enclosed dome, there is little or no work for humans to perform, and inhabitants are free to pursue all of the pleasures of life. there is one catch however: your life is limited and when you reach thirty, it is terminated in a quasi-religious ceremony known as ""carrousel"". some, known as ""runners"", try to escape their fate when the time comes, and it's the job of sandmen to track them down and kill them. logan (michael york) is such a man, and with several years before his own termination date, thinks nothing of the job he does. soon after meeting a young woman, jessica-6 (jenny agutter), he is ordered to become a runner and infiltrate a community outside the dome known as ""sanctuary"" and to destroy it. pursued by his friend francis (richard jordan), also a sandman, logan and jessica find their way to the outside. there, they discover a beautiful, virtually uninhabited world. logan realizes that he must return to the dome to tell them what he's found and be set free.",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,planet of the apes ,63442,1968,taylor and two other astronauts come out of deep hibernation to find that their ship has crashed. escaping with little more than clothes they find that they have landed on a planet where men are pre-lingual and uncivilized while apes have learned speech and technology. taylor is captured and taken to the city of the apes after damaging his throat so that he is silent and cannot communicate with the apes.,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2530,beneath the planet of the apes ,65462,1970,"brent is an american astronaut, part of a team sent to locate missing fellow american astronaut, george taylor. following taylor's known flight trajectory, the search and rescue team crash lands on an unknown planet much like earth in the year 3955, with brent being the only survivor of the team. what brent initially does not know, much like taylor didn't initially know when he landed here before brent, is that he has landed back on earth in the future, in the vicinity of what was new york city. brent finds evidence that taylor has been on the planet. in brent's search for taylor, he finds that the planet is run by a barbaric race of english speaking apes, whose mission is in part to annihilate the human race. brent eventually locates some of those humans, who communicate telepathically and who live underground to prevent detection by the apes. these humans, who are in their own way as barbaric as the apes, want in turn to protect their species. brent has to figure out a way to save himself under the circumstances, which may be more difficult to accomplish in the battle between the dominant species on this planet.",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,conquest of the planet of the apes ,68408,1972,cornelius and zira's son caesar leads apes to revolution in this installment of the apes saga. dogs and cats have been wiped out by a plague and now apes are household pets that are treated like slaves. caesar has the intelligence to fight this oppression.,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2533,escape from the planet of the apes ,67065,1971,"following the events in ""beneath the planet of the apes"", cornelius and zira flee back through time to 20th century los angeles, where they face fear and persecution similar to what taylor and brent suffered in the future, and discover the origins of the stream of events that will shape their world.",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2539,analyze this ,122933,1999,"living in the shadow of his famous psychiatrist father, with multiple issues to deal with while getting ready to remarry, the new york city psychologist, dr ben sobel, has one more problem to take care of, after a fender bender with the powerful mob boss, paul vitti. secretly suffering from intense anxiety attacks that render him incapable of doing what he is best at, the notorious gangster decides to pay the good doctor a visit, hell-bent on resolving his deep-seated issues before the annual meeting of big apple's mafia dons. now, ben has a pressing two-week deadline to come up with an effective solution, as his conflicted but dangerous patient takes no for an answer. can ben analyse this?",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2541,cruel intentions ,139134,1999,"kathryn merteuil and sebastian valmont are seductive, manipulative step-siblings who get what they want when they want it. kathryn makes a bet with sebastian: sebastian must bed annette, daughter of the headmaster at their school, before the end of summer break. annette has stated that she would wait until love and marriage to sleep with a man. if kathryn wins, she gets sebastian's vintage 1959 jaguar roadster. if sebastian wins, he gets kathryn, the only girl he knows he'll never have. also in play is cecile, a naïve girl whose mother had enlisted kathryn to help her fit in at her new school. however, kathryn (with sebastian's help) plans to ruin cecile's reputation as revenge on kat's ex-boyfriend, who left her for cecile.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2542,"lock, stock & two smoking barrels ",120735,1998,"four jack-the-lads find themselves heavily - seriously heavily - in debt to an east end hard man and his enforcers after a crooked card game. overhearing their neighbours in the next flat plotting to hold up a group of out-of-their-depth drug growers, our heroes decide to stitch up the robbers in turn. in a way the confusion really starts when a pair of antique double-barrelled shotguns go missing in a completely different scam.",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2565,"king and i, the ",49408,1956,"mrs. anna leonowens and her son louis arrive in bangkok, where she has been contracted to teach english to the children of the royal household. she threatens to leave when the house she had been promised is not available, but falls in love with the children. a new slave, a gift of a vassal king, translates ""uncle tom's cabin"" into a siamese ballet. after expressing her unhappiness at being with the king, the slave decides to make an attempt to escape with her lover. anna and the king start to fall in love, but her headstrong upbringing inhibits her from joining his harem. she is just about to leave siam but something important she finds out makes her think about changing her mind.",0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2567,edtv ,131369,1999,"in a hail mary move for corporate preservation, the san francisco based northwest broadcasting corporation launches true tv, a new network which will broadcast the life of an average joe or jane, 24/7 live and thus unedited, the subject chosen signed initially for one month. the project is conceived and led by one of the producers, cynthia, but her boss, nwbc president whitaker, will take the credit if it succeeds, and let her sink as the captain of the ship if it fails. the network is rebranded edtv when cynthia believes she's found her subject, ed pekurny, a native texas hayseed, who fits the two main criteria that she is looking for in the person: he is easy on the eyes, and he has what seems to be a potential trainwreck of a life in that he he is thirty-one years old, spends most of his time hanging out at the bar, and has no ambition beyond his longtime dead end job as a clerk in a video store. ed did not actively campaign for the job - his blowhard of a brother ray was the one who played to the cameras when cynthia's team was looking for subjects - but ultimately decided to do it after discussing it with those close to him, namely his immediately family of his mother, stepfather, and two siblings. after a slow start and despite some people associated with ed hamming it up to the cameras in wanting their fifteen minutes of fame or more, ed becomes enough of a toast to the tv watching public for the network to become a success. however, having the cameras rolling during certain times may not be the most advantageous for those directly involved, especially as someone from ed's distant past reenters his life, and an issue with regard to ray's relationship with his current girlfriend, a ups delivery person named shari who if ed was being honest would admit that he is attracted to himself. other issues that eventually do emerge is ed and those around him using the cameras as a convenient excuse for things that happen, and as whitaker, against cynthia's wants as the moves being totally self-serving, begins to manipulate ed to make edtv more salacious tv viewing.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2571,"matrix, the ",133093,1999,"thomas a. anderson is a man living two lives. by day he is an average computer programmer and by night a hacker known as neo. neo has always questioned his reality, but the truth is far beyond his imagination. neo finds himself targeted by the police when he is contacted by morpheus, a legendary computer hacker branded a terrorist by the government. as a rebel against the machines, neo must confront the agents: super-powerful computer programs devoted to stopping neo and the entire human rebellion.",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2572,10 things i hate about you ,147800,1999,"adapted from william shakespeare's play ""the taming of the shrew,"" 10 things i hate about you starts off with cameron, new student at padua high, sitting in the office of the quirky guidance counselor ms. perky. he is then shown around the school by michael, who will become his best friend. during his tour is when cameron first sees bianca stratford, a beautiful sophomore with one problem: she isn't allowed to date. and neither is her ""shrew"" sister, katarina, a senior who loves indie rock and feminist prose and hates conformity. but kat and bianca's father alters his house rule: now, bianca can date... as long as kat has a date, too. now, in order for cameron to date bianca, he has to find someone to date kat. so michael helps him enlist the help of pretty-boy/jerk/model joey donner, tricking him into thinking that *he* will get to take bianca out if he pays someone to take out kat. his choice: patrick verona, a bad-boy with a mysterious reputation--some say he ate a live duck once, others that he lit a state trooper on fire, and even more claim that he had a brief porn career. will patrick win kat's heart? will cameron win bianca's? or will everything hit the fan...?",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
